id;partnerctid;vasarlasid;mennyiseg;brutto;partnerid
76032695;20875;76032676;1.0;249.0;2011068
76032696;20875;76032676;1.0;249.0;2011068
76032697;20875;76032676;1.0;249.0;2011068
76032698;20875;76032676;1.0;249.0;2011068
76032699;20875;76032676;1.0;249.0;2011068
76032726;10409;76032715;10.0;1990.0;2011068
76033003;46134207;76032997;1.0;220.0;2011068
76033128;10409;76033125;1.0;199.0;2011068
76033132;10409;76033125;1.0;199.0;2011068
76033803;46134207;76033802;4.0;944.0;2011068
76034291;46134207;76034290;1.0;249.0;2011068
76034292;46134207;76034290;1.0;249.0;2011068
76034472;46134207;76034471;6.0;1415.0;2011068
76034983;20875;76034977;48.0;9792.0;2011068
76035012;20875;76035011;24.0;4896.0;2011068
76035080;20875;76035075;10.0;2190.0;2011068
76035091;11873;76035081;3.0;348.0;2011068
76035570;10409;76035568;24.0;4942.0;2011068
76035718;20875;76035717;24.0;5256.0;2011068
76035758;42109869;76035755;1.0;235.0;2011068
76036282;50600;76036278;1.0;179.0;2011068
76036382;73437923;76036374;1.0;299.0;2011068
76036715;10409;76036690;24.0;4776.0;2011068
76036974;10409;76036973;1.0;199.0;2011068
76036975;10409;76036973;1.0;199.0;2011068
76036979;10409;76036973;1.0;199.0;2011068
76036980;10409;76036973;1.0;199.0;2011068
76037083;73684873;76037065;2.0;352.0;2011068
76037378;20875;76037358;24.0;4896.0;2011068
76037437;73684873;76037436;1.0;176.0;2011068
76037454;10409;76037440;1.0;199.0;2011068
76037587;42109869;76037586;1.0;249.0;2011068
76038395;20875;76038394;10.0;2190.0;2011068
76038582;20702;76038548;1.0;199.0;2011068
76038583;20702;76038548;1.0;199.0;2011068
76038662;70384457;76038653;1.0;229.0;2011068
76038891;12800;76038879;1.0;269.0;2011068
76039067;50600;76039049;2.0;358.0;2011068
76039066;70384457;76039049;2.0;458.0;2011068
76039731;11873;76039727;1.0;119.0;2011068
76040037;20875;76040029;1.0;249.0;2011068
76040039;20875;76040029;1.0;249.0;2011068
76040154;20702;76040139;1.0;199.0;2011068
76040194;42109869;76040178;2.0;498.0;2011068
76040360;50600;76040359;4.0;760.0;2011068
76040362;73684873;76040359;2.0;380.0;2011068
76041044;10409;76041043;24.0;4776.0;2011068
76041866;10409;76041864;4.0;824.0;2011068
76042146;10409;76042140;1.0;199.0;2011068
76042147;10409;76042140;1.0;199.0;2011068
76042290;10409;76042288;1.0;199.0;2011068
76042292;10409;76042288;1.0;199.0;2011068
76042293;10409;76042288;1.0;199.0;2011068
76042294;10409;76042288;1.0;199.0;2011068
76042298;10409;76042288;1.0;199.0;2011068
76042299;10409;76042288;1.0;199.0;2011068
76042302;10409;76042288;1.0;199.0;2011068
76042304;10409;76042288;1.0;199.0;2011068
76042431;10409;76042430;2.0;412.0;2011068
76042535;9381338;76042524;1.0;349.0;2011068
76042531;49100405;76042524;1.0;459.0;2011068
76042849;10409;76042829;24.0;4942.0;2011068
76043036;49100405;76043029;1.0;459.0;2011068
76043205;20875;76043204;3.0;657.0;2011068
76043392;46134207;76043379;10.0;2490.0;2011068
76043466;10409;76043465;6.0;1235.0;2011068
76043828;10409;76043826;48.0;8976.0;2011068
76043858;20875;76043857;4.0;876.0;2011068
76043900;46134207;76043894;18.0;4246.0;2011068
76043914;73684873;76043912;6.0;1139.0;2011068
76043934;11873;76043930;1.0;116.0;2011068
76043951;73684873;76043942;1.0;190.0;2011068
76044026;20875;76044006;20.0;4080.0;2011068
76044317;11873;76044308;5.0;517.0;2011068
76045025;73684873;76045020;1.0;179.0;2011068
76045040;73684873;76045020;1.0;179.0;2011068
76045043;73684873;76045020;1.0;179.0;2011068
76045047;73684873;76045020;1.0;179.0;2011068
76045137;50600;76045119;4.0;716.0;2011068
76045133;73437923;76045119;1.0;299.0;2011068
76045170;10409;76045157;48.0;8976.0;2011068
76045169;46134207;76045157;24.0;5278.0;2011068
76045228;73684873;76045226;1.0;190.0;2011068
76045444;50600;76045434;1.0;179.0;2011068
76045445;50600;76045434;1.0;179.0;2011068
76045488;11873;76045486;3.0;348.0;2011068
76045519;46134207;76045507;1.0;249.0;2011068
76045520;46134207;76045507;1.0;249.0;2011068
76045521;46134207;76045507;1.0;249.0;2011068
76045523;46134207;76045507;1.0;249.0;2011068
76045524;46134207;76045507;1.0;249.0;2011068
76045525;46134207;76045507;1.0;249.0;2011068
76045587;10409;76045568;1.0;199.0;2011068
76045595;10409;76045568;1.0;199.0;2011068
76045686;9381338;76045668;1.0;320.0;2011068
76045841;73684873;76045839;3.0;537.0;2011068
76045940;42109869;76045923;2.0;498.0;2011068
76045939;46134207;76045923;2.0;498.0;2011068
76045996;73684873;76045964;1.0;179.0;2011068
76046357;20875;76046346;1.0;249.0;2011068
76046358;20875;76046346;1.0;249.0;2011068
76046367;20875;76046346;1.0;249.0;2011068
76046377;20875;76046346;1.0;249.0;2011068
76046547;16507;76046540;1.0;400.0;2011068
76046846;20875;76046833;4.0;767.0;2011068
76047270;10409;76047263;72.0;13464.0;2011068
76047451;10409;76047443;8.0;1647.0;2011068
76047445;11873;76047443;1.0;116.0;2011068
76047515;13849;76047514;1.0;249.0;2011068
76047520;42109869;76047514;1.0;249.0;2011068
76047600;46134207;76047599;1.0;249.0;2011068
76047601;46134207;76047599;1.0;249.0;2011068
76047635;10409;76047633;3.0;618.0;2011068
76048495;9381338;76048486;1.0;349.0;2011068
76048875;10409;76048874;1.0;199.0;2011068
76048876;10409;76048874;1.0;199.0;2011068
76048877;10409;76048874;1.0;199.0;2011068
76048878;10409;76048874;1.0;199.0;2011068
76048892;10409;76048891;6.0;1235.0;2011068
76049140;10409;76049137;3.0;597.0;2011068
76049393;10409;76049387;6.0;1194.0;2011068
76049670;10409;76049667;1.0;199.0;2011068
76050030;9381338;76049990;1.0;349.0;2011068
76050028;49100405;76049990;1.0;459.0;2011068
76050266;70384457;76050255;2.0;458.0;2011068
76050440;73684873;76050433;1.0;179.0;2011068
76051390;49100405;76051380;1.0;459.0;2011068
76052655;10409;76052650;1.0;199.0;2011068
76052687;10409;76052665;24.0;4776.0;2011068
76052950;46134207;76052930;4.0;996.0;2011068
76053414;20875;76053409;1.0;249.0;2011068
76053416;20875;76053409;1.0;249.0;2011068
76053421;20875;76053409;1.0;249.0;2011068
76053567;12800;76053487;1.0;269.0;2011068
76053642;10409;76053641;48.0;9552.0;2011068
76053720;20875;76053715;1.0;249.0;2011068
76053721;20875;76053715;1.0;249.0;2011068
76053765;46134207;76053747;1.0;249.0;2011068
76053766;46134207;76053747;1.0;249.0;2011068
76053823;46134207;76053810;24.0;5976.0;2011068
76053841;73684873;76053810;1.0;179.0;2011068
76054216;10409;76054181;24.0;4776.0;2011068
76054183;49100405;76054181;1.0;459.0;2011068
76054184;49100405;76054181;1.0;459.0;2011068
76054363;9381338;76054333;1.0;349.0;2011068
76054493;46134207;76054469;1.0;249.0;2011068
76054504;46134207;76054469;1.0;249.0;2011068
76054532;20875;76054514;24.0;5976.0;2011068
76054770;49100405;76054755;1.0;459.0;2011068
76055067;20875;76055047;2.0;498.0;2011068
76055295;16507;76055284;1.0;569.0;2011068
76055299;16507;76055284;1.0;569.0;2011068
76055564;10409;76055556;24.0;4776.0;2011068
76055804;10409;76055800;1.0;199.0;2011068
76055805;10409;76055800;1.0;199.0;2011068
76056041;20875;76056033;4.0;996.0;2011068
76056698;73437923;76056685;4.0;1196.0;2011068
76057250;49100405;76057246;1.0;459.0;2011068
76057416;46134207;76057395;3.0;747.0;2011068
76057480;12800;76057451;1.0;269.0;2011068
76057563;46134207;76057550;24.0;5976.0;2011068
76057762;14132;76057760;1.0;639.0;2011068
76057853;46134207;76057852;104.0;25896.0;2011068
76058311;46134207;76058310;5.0;1245.0;2011068
76058488;46134207;76058486;1.0;249.0;2011068
76058489;46134207;76058486;1.0;249.0;2011068
76058490;46134207;76058486;1.0;249.0;2011068
76058491;46134207;76058486;1.0;249.0;2011068
76058497;46134207;76058486;1.0;249.0;2011068
76058975;10409;76058971;24.0;4776.0;2011068
76059825;42109869;76059823;1.0;249.0;2011068
76059826;42109869;76059823;1.0;249.0;2011068
76060141;42109869;76060140;24.0;5976.0;2011068
76060248;10409;76060247;1.0;199.0;2011068
76060801;20875;76060798;1.0;249.0;2011068
76060805;20875;76060798;1.0;249.0;2011068
76060807;20875;76060798;1.0;249.0;2011068
76060809;20875;76060798;1.0;249.0;2011068
76060811;20875;76060798;1.0;249.0;2011068
76060813;20875;76060798;1.0;249.0;2011068
76060835;49100405;76060815;1.0;459.0;2011068
76060949;20875;76060930;4.0;996.0;2011068
76061506;73684873;76061502;1.0;179.0;2011068
76061507;73684873;76061502;1.0;179.0;2011068
76061511;73684873;76061502;1.0;179.0;2011068
76061515;73684873;76061502;1.0;179.0;2011068
76061571;73684873;76061570;1.0;179.0;2011068
76062094;49100405;76062071;1.0;459.0;2011068
76062104;20875;76062103;1.0;249.0;2011068
76062702;20875;76062646;24.0;5976.0;2011068
76063122;13849;76063118;1.0;249.0;2011068
76063123;13849;76063118;1.0;249.0;2011068
76063127;46134207;76063118;1.0;249.0;2011068
76063134;46134207;76063118;1.0;249.0;2011068
76063229;9381338;76063220;1.0;349.0;2011068
76063230;9381338;76063220;1.0;349.0;2011068
76063287;10409;76063283;24.0;4776.0;2011068
76063337;20875;76063319;1.0;249.0;2011068
76063338;20875;76063319;1.0;249.0;2011068
76063339;20875;76063319;1.0;249.0;2011068
76063340;20875;76063319;1.0;249.0;2011068
76063341;20875;76063319;1.0;249.0;2011068
76063342;20875;76063319;1.0;249.0;2011068
76063432;12800;76063411;1.0;269.0;2011068
76063433;12800;76063411;1.0;269.0;2011068
76063726;73684873;76063723;4.0;716.0;2011068
76063967;10409;76063959;1.0;199.0;2011068
76063968;10409;76063959;1.0;199.0;2011068
76063969;10409;76063959;1.0;199.0;2011068
76063970;10409;76063959;1.0;199.0;2011068
76063971;10409;76063959;1.0;199.0;2011068
76063972;10409;76063959;1.0;199.0;2011068
76063960;46134207;76063959;1.0;249.0;2011068
76063961;46134207;76063959;1.0;249.0;2011068
76063962;46134207;76063959;1.0;249.0;2011068
76063963;46134207;76063959;1.0;249.0;2011068
76063964;46134207;76063959;1.0;249.0;2011068
76063965;46134207;76063959;1.0;249.0;2011068
76064203;10409;76064199;4.0;796.0;2011068
76064399;73684873;76064395;1.0;179.0;2011068
76064853;73684873;76064850;1.0;179.0;2011068
76064854;73684873;76064850;1.0;179.0;2011068
76065318;14132;76065281;1.0;639.0;2011068
76065324;14132;76065281;1.0;639.0;2011068
76065522;49100405;76065517;1.0;459.0;2011068
76065531;50600;76065530;4.0;716.0;2011068
76065532;73684873;76065530;2.0;358.0;2011068
76065637;50600;76065633;1.0;179.0;2011068
76065640;50600;76065633;1.0;179.0;2011068
76065641;50600;76065633;1.0;179.0;2011068
76065638;73437923;76065633;1.0;299.0;2011068
76065639;73437923;76065633;1.0;299.0;2011068
76065845;20875;76065841;5.0;1245.0;2011068
76066035;11873;76066011;1.0;119.0;2011068
76066036;11873;76066011;1.0;119.0;2011068
76067308;10409;76067298;1.0;199.0;2011068
76067309;10409;76067298;1.0;199.0;2011068
76067310;10409;76067298;1.0;199.0;2011068
76068391;10409;76068388;1.0;199.0;2011068
76068980;20875;76068979;1.0;249.0;2011068
76068981;20875;76068979;1.0;249.0;2011068
76068984;20875;76068979;1.0;249.0;2011068
76068986;20875;76068979;1.0;249.0;2011068
76069026;20875;76069019;16.0;3984.0;2011068
76069287;73684873;76069274;1.0;179.0;2011068
76069404;11873;76069395;1.0;119.0;2011068
76069468;46134207;76069450;2.0;498.0;2011068
76069484;19093;76069478;1.0;739.0;2011068
76069882;46134207;76069881;1.0;249.0;2011068
76069886;46134207;76069881;1.0;249.0;2011068
76069889;46134207;76069881;1.0;249.0;2011068
76069891;46134207;76069881;1.0;249.0;2011068
76069893;46134207;76069881;1.0;249.0;2011068
76069896;46134207;76069881;1.0;249.0;2011068
76069899;46134207;76069881;1.0;249.0;2011068
76070005;46134207;76070003;1.0;249.0;2011068
76070006;46134207;76070003;1.0;249.0;2011068
76070293;46134207;76070271;8.0;1992.0;2011068
76070683;16507;76070671;1.0;569.0;2011068
76070692;16507;76070671;1.0;569.0;2011068
76070800;10409;76070783;48.0;8900.0;2011068
76070802;20875;76070783;120.0;23009.0;2011068
76070799;46134207;76070783;24.0;5017.0;2011068
76071481;10409;76071480;1.0;199.0;2011068
76071484;10409;76071480;1.0;199.0;2011068
76071486;10409;76071480;1.0;199.0;2011068
76071487;10409;76071480;1.0;199.0;2011068
76071488;10409;76071480;1.0;199.0;2011068
76071490;10409;76071480;1.0;199.0;2011068
76071491;10409;76071480;1.0;199.0;2011068
76071492;10409;76071480;1.0;199.0;2011068
76071495;10409;76071480;1.0;199.0;2011068
76071496;10409;76071480;1.0;199.0;2011068
76071497;10409;76071480;1.0;199.0;2011068
76071564;49100405;76071563;1.0;459.0;2011068
76071614;10409;76071603;24.0;4776.0;2011068
76072803;20875;76072796;1.0;249.0;2011068
76072809;20875;76072796;1.0;249.0;2011068
76072844;46134207;76072835;1.0;249.0;2011068
76072845;46134207;76072835;1.0;249.0;2011068
76073078;46134207;76073072;1.0;249.0;2011068
76073080;46134207;76073072;1.0;249.0;2011068
76073160;46134207;76073153;2.0;498.0;2011068
76073161;46134207;76073153;2.0;498.0;2011068
76073326;42109869;76073319;1.0;249.0;2011068
76073329;42109869;76073319;1.0;249.0;2011068
76073324;73437923;76073319;1.0;299.0;2011068
76073328;73437923;76073319;1.0;299.0;2011068
76073836;11873;76073825;1.0;119.0;2011068
76073862;20875;76073854;4.0;996.0;2011068
76073871;20875;76073870;1.0;249.0;2011068
76073873;20875;76073870;1.0;249.0;2011068
76074120;50600;76074115;1.0;179.0;2011068
76074270;12800;76074246;1.0;269.0;2011068
76074330;10409;76074326;6.0;1194.0;2011068
76074488;12800;76074452;1.0;269.0;2011068
76075540;14132;76075466;1.0;639.0;2011068
76075745;10409;76075741;1.0;199.0;2011068
76075755;10409;76075741;1.0;199.0;2011068
76075759;10409;76075741;1.0;199.0;2011068
76075762;10409;76075741;1.0;199.0;2011068
76075763;10409;76075741;1.0;199.0;2011068
76076129;73437923;76076122;1.0;299.0;2011068
76076132;12800;76076131;1.0;269.0;2011068
76076225;20875;76076219;1.0;249.0;2011068
76076231;20875;76076219;1.0;249.0;2011068
76076854;9381338;76076827;1.0;349.0;2011068
76076869;70384457;76076856;1.0;229.0;2011068
76077024;11873;76077019;1.0;119.0;2011068
76077450;46134207;76077423;1.0;249.0;2011068
76077720;70384457;76077713;1.0;229.0;2011068
76077724;70384457;76077713;1.0;229.0;2011068
76077790;49100405;76077783;1.0;459.0;2011068
76078368;73684873;76078363;1.0;179.0;2011068
76078439;42109869;76078423;1.0;249.0;2011068
76078440;42109869;76078423;1.0;249.0;2011068
76078810;20875;76078805;5.0;1245.0;2011068
76078991;49100405;76078988;1.0;459.0;2011068
76079223;49100405;76079217;1.0;459.0;2011068
76079274;49100405;76079265;1.0;459.0;2011068
76079277;49100405;76079265;1.0;459.0;2011068
76079930;14132;76079885;1.0;639.0;2011068
76080435;16507;76080429;1.0;569.0;2011068
76080725;9381338;76080713;1.0;349.0;2011068
76080716;46134207;76080713;1.0;249.0;2011068
76080717;46134207;76080713;1.0;249.0;2011068
76080718;46134207;76080713;1.0;249.0;2011068
76080719;46134207;76080713;1.0;249.0;2011068
76080787;10409;76080759;48.0;9552.0;2011068
76081500;49100405;76081497;1.0;459.0;2011068
76081945;42109869;76081936;1.0;249.0;2011068
76082117;46134207;76082102;1.0;249.0;2011068
76082400;9381338;76082179;1.0;349.0;2011068
76082754;42109869;76082709;1.0;249.0;2011068
76082761;42109869;76082709;1.0;249.0;2011068
76082762;42109869;76082709;1.0;249.0;2011068
76082765;42109869;76082709;1.0;249.0;2011068
76082912;10409;76082910;1.0;199.0;2011068
76082913;10409;76082910;1.0;199.0;2011068
76082920;10409;76082910;1.0;199.0;2011068
76082921;10409;76082910;1.0;199.0;2011068
76083245;14132;76083238;1.0;639.0;2011068
76083318;11873;76083317;1.0;119.0;2011068
76083325;11873;76083317;1.0;119.0;2011068
76083373;10409;76083368;3.0;597.0;2011068
76083392;73684873;76083389;1.0;179.0;2011068
76083393;73684873;76083389;1.0;179.0;2011068
76083941;10409;76083938;1.0;199.0;2011068
76083943;10409;76083938;1.0;199.0;2011068
76083945;10409;76083938;1.0;199.0;2011068
76083949;10409;76083938;1.0;199.0;2011068
76083953;10409;76083938;1.0;199.0;2011068
76084099;13849;76084098;1.0;249.0;2011068
76084100;13849;76084098;1.0;249.0;2011068
76084101;13849;76084098;1.0;249.0;2011068
76084105;13849;76084098;1.0;249.0;2011068
76084106;13849;76084098;1.0;249.0;2011068
76084107;13849;76084098;1.0;249.0;2011068
76084110;13849;76084098;1.0;249.0;2011068
76084111;13849;76084098;1.0;249.0;2011068
76084112;13849;76084098;1.0;249.0;2011068
76084113;13849;76084098;1.0;249.0;2011068
76084133;42109869;76084128;4.0;996.0;2011068
76084761;10409;76084760;1.0;199.0;2011068
76084763;10409;76084760;1.0;199.0;2011068
76084771;14132;76084768;1.0;639.0;2011068
76084898;11873;76084889;1.0;119.0;2011068
76085203;20875;76085188;3.0;747.0;2011068
76085285;20875;76085277;8.0;1679.0;2011068
76085302;10409;76085297;1.0;199.0;2011068
76085303;10409;76085297;1.0;199.0;2011068
76085308;10409;76085297;1.0;199.0;2011068
76085419;20875;76085383;1.0;249.0;2011068
76085456;49100405;76085438;1.0;459.0;2011068
76085885;20875;76085882;3.0;747.0;2011068
76085912;20875;76085911;24.0;5976.0;2011068
76086172;11873;76086169;1.0;119.0;2011068
76086177;11873;76086169;1.0;119.0;2011068
76086183;11873;76086169;1.0;119.0;2011068
76086695;20875;76086693;1.0;249.0;2011068
76086697;20875;76086693;1.0;249.0;2011068
76086700;20875;76086693;1.0;249.0;2011068
76086703;20875;76086693;1.0;249.0;2011068
76086706;20875;76086693;1.0;249.0;2011068
76086709;20875;76086693;1.0;249.0;2011068
76086711;20875;76086693;1.0;249.0;2011068
76086712;20875;76086693;1.0;249.0;2011068
76086713;20875;76086693;1.0;249.0;2011068
76086714;20875;76086693;1.0;249.0;2011068
76086885;46134207;76086881;24.0;5976.0;2011068
76087155;10409;76087150;24.0;4776.0;2011068
76087648;10409;76087643;1.0;199.0;2011068
76087652;10409;76087643;1.0;199.0;2011068
76087810;42109869;76087809;5.0;1245.0;2011068
76088179;10409;76088177;1.0;199.0;2011068
76088350;12800;76088349;1.0;269.0;2011068
76088378;73684873;76088370;1.0;179.0;2011068
76088386;73684873;76088370;1.0;179.0;2011068
76088545;50600;76088542;1.0;179.0;2011068
76088660;73684873;76088642;1.0;179.0;2011068
76089004;10409;76088996;1.0;199.0;2011068
76089005;10409;76088996;1.0;199.0;2011068
76089365;10409;76089364;4.0;796.0;2011068
76089580;10409;76089579;1.0;199.0;2011068
76089585;10409;76089579;1.0;199.0;2011068
76089588;10409;76089579;1.0;199.0;2011068
76089595;10409;76089579;1.0;199.0;2011068
76089619;50600;76089617;1.0;179.0;2011068
76089621;50600;76089617;1.0;179.0;2011068
76089625;73684873;76089617;1.0;179.0;2011068
76089626;73684873;76089617;1.0;179.0;2011068
76089775;9381338;76089760;3.0;1047.0;2011068
76089776;9381338;76089760;1.0;349.0;2011068
76090098;46134207;76090094;1.0;249.0;2011068
76090396;12800;76090381;1.0;269.0;2011068
76090758;11873;76090749;1.0;119.0;2011068
76090774;73684873;76090749;1.0;179.0;2011068
76091125;70384457;76091109;1.0;229.0;2011068
76091126;70384457;76091109;1.0;229.0;2011068
76091127;70384457;76091109;1.0;229.0;2011068
76091614;49100405;76091608;1.0;459.0;2011068
76091852;73684873;76091850;1.0;179.0;2011068
76092057;73684873;76092049;1.0;179.0;2011068
76092265;42109869;76092263;1.0;249.0;2011068
76092266;42109869;76092263;1.0;249.0;2011068
76092531;49100405;76092527;1.0;459.0;2011068
76092828;49100405;76092807;1.0;459.0;2011068
76093033;73684873;76093028;1.0;179.0;2011068
76093153;73437923;76093149;1.0;299.0;2011068
76093158;73437923;76093149;1.0;299.0;2011068
76093214;46134207;76093212;24.0;5278.0;2011068
76093515;10409;76093503;1.0;199.0;2011068
76093516;10409;76093503;1.0;199.0;2011068
76093709;20702;76093705;1.0;199.0;2011068
76093710;20702;76093705;1.0;199.0;2011068
76093849;50600;76093843;1.0;179.0;2011068
76093850;50600;76093843;1.0;179.0;2011068
76093847;46134207;76093843;1.0;249.0;2011068
76093852;73684873;76093843;1.0;179.0;2011068
76094097;14132;76094081;1.0;639.0;2011068
76094107;20875;76094105;1.0;249.0;2011068
76094670;11873;76094662;1.0;119.0;2011068
76094673;11873;76094662;1.0;119.0;2011068
76094700;14132;76094682;1.0;639.0;2011068
76094789;73684873;76094788;1.0;176.0;2011068
76094790;73684873;76094788;1.0;176.0;2011068
76094952;73437923;76094925;2.0;598.0;2011068
76095684;13849;76095672;1.0;249.0;2011068
76095685;13849;76095672;1.0;249.0;2011068
76095688;42109869;76095672;1.0;249.0;2011068
76095689;42109869;76095672;1.0;249.0;2011068
76096049;46134207;76096043;24.0;5976.0;2011068
76096180;20702;76096173;1.0;199.0;2011068
76096371;20702;76096326;1.0;199.0;2011068
76096424;46134207;76096418;4.0;996.0;2011068
76096875;11873;76096819;1.0;119.0;2011068
76097009;12800;76096928;1.0;269.0;2011068
76096955;73684873;76096928;1.0;179.0;2011068
76097636;16507;76097633;1.0;569.0;2011068
76097651;16507;76097633;1.0;569.0;2011068
76097654;16507;76097633;1.0;569.0;2011068
76097657;16507;76097633;1.0;569.0;2011068
76097831;20875;76097828;1.0;249.0;2011068
76097832;20875;76097828;1.0;249.0;2011068
76097835;20875;76097828;1.0;249.0;2011068
76097837;20875;76097828;1.0;249.0;2011068
76097844;20875;76097828;1.0;249.0;2011068
76097845;20875;76097828;1.0;249.0;2011068
76097873;20875;76097870;4.0;996.0;2011068
76097875;20875;76097870;1.0;249.0;2011068
76098201;46134207;76098200;10.0;2490.0;2011068
76099414;20875;76099413;24.0;5976.0;2011068
76099456;46134207;76099445;4.0;996.0;2011068
76099457;73684873;76099445;1.0;179.0;2011068
76100265;46134207;76100261;1.0;249.0;2011068
76100266;46134207;76100261;1.0;249.0;2011068
76100267;46134207;76100261;1.0;249.0;2011068
76100268;46134207;76100261;1.0;249.0;2011068
76100667;46134207;76100663;1.0;249.0;2011068
76100668;46134207;76100663;1.0;249.0;2011068
76100891;10409;76100872;24.0;4776.0;2011068
76101245;16507;76101223;1.0;569.0;2011068
76101313;9381338;76101289;1.0;349.0;2011068
76101301;49100405;76101289;1.0;459.0;2011068
76102796;46134207;76102792;1.0;249.0;2011068
76102797;46134207;76102792;1.0;249.0;2011068
76103257;11873;76103256;1.0;119.0;2011068
76103259;42109869;76103256;1.0;249.0;2011068
76103684;10409;76103677;24.0;4776.0;2011068
76103691;46134207;76103690;10.0;2490.0;2011068
76103918;50600;76103909;1.0;179.0;2011068
76104221;73684873;76104210;1.0;179.0;2011068
76105038;13849;76105037;1.0;249.0;2011068
76105039;13849;76105037;1.0;249.0;2011068
76105396;46134207;76105395;1.0;249.0;2011068
76105401;46134207;76105395;1.0;249.0;2011068
76105408;46134207;76105395;1.0;249.0;2011068
76105413;46134207;76105395;1.0;249.0;2011068
76105938;16507;76105909;1.0;569.0;2011068
76105922;70384457;76105909;1.0;229.0;2011068
76105928;70384457;76105909;1.0;229.0;2011068
76106260;73684873;76106247;1.0;179.0;2011068
76106262;73684873;76106247;1.0;179.0;2011068
76106373;10409;76106370;1.0;199.0;2011068
76106382;10409;76106370;1.0;199.0;2011068
76106600;73684873;76106598;1.0;179.0;2011068
76106868;50600;76106864;1.0;179.0;2011068
76106972;10409;76106968;5.0;995.0;2011068
76107690;46134207;76107688;1.0;249.0;2011068
76107692;46134207;76107688;1.0;249.0;2011068
76107693;46134207;76107688;1.0;249.0;2011068
76108809;49100405;76108803;1.0;459.0;2011068
76109339;42109869;76109322;1.0;249.0;2011068
76109784;20875;76109781;24.0;5976.0;2011068
76109835;10409;76109831;10.0;1990.0;2011068
76109875;50600;76109872;1.0;179.0;2011068
76109952;46134207;76109950;2.0;498.0;2011068
76110433;46134207;76110432;1.0;249.0;2011068
76110434;46134207;76110432;1.0;249.0;2011068
76110435;46134207;76110432;1.0;249.0;2011068
76110436;46134207;76110432;1.0;249.0;2011068
76110437;46134207;76110432;1.0;249.0;2011068
76110438;46134207;76110432;1.0;249.0;2011068
76110768;49100405;76110766;1.0;459.0;2011068
76111937;10409;76111935;24.0;4776.0;2011068
76111997;10409;76111988;10.0;1990.0;2011068
76112167;49100405;76112159;1.0;459.0;2011068
76112169;49100405;76112159;1.0;459.0;2011068
76112485;20875;76112478;6.0;1494.0;2011068
76112528;12800;76112486;1.0;269.0;2011068
76112488;49100405;76112486;1.0;459.0;2011068
76112556;46134207;76112550;1.0;249.0;2011068
76112558;46134207;76112550;1.0;249.0;2011068
76112573;46134207;76112567;1.0;249.0;2011068
76112871;46134207;76112842;3.0;747.0;2011068
76112868;73437923;76112842;1.0;299.0;2011068
76112870;73437923;76112842;1.0;299.0;2011068
76112928;10409;76112925;1.0;199.0;2011068
76112929;10409;76112925;1.0;199.0;2011068
76113326;70384457;76113319;1.0;229.0;2011068
76113361;20875;76113347;10.0;2490.0;2011068
76113529;73437923;76113487;1.0;299.0;2011068
76113530;73437923;76113487;1.0;299.0;2011068
76113531;73437923;76113487;1.0;299.0;2011068
76113532;73437923;76113487;1.0;299.0;2011068
76113533;73437923;76113487;1.0;299.0;2011068
76113534;73437923;76113487;1.0;299.0;2011068
76113901;20702;76113897;1.0;199.0;2011068
76113984;13849;76113979;1.0;249.0;2011068
76114321;10409;76114319;1.0;199.0;2011068
76114322;10409;76114319;1.0;199.0;2011068
76114375;10409;76114373;1.0;199.0;2011068
76114382;10409;76114373;1.0;199.0;2011068
76114383;73684873;76114373;1.0;179.0;2011068
76114752;13849;76114751;1.0;249.0;2011068
76114753;13849;76114751;1.0;249.0;2011068
76115202;11873;76115194;1.0;119.0;2011068
76115258;11873;76115194;1.0;119.0;2011068
76116012;14132;76115973;1.0;639.0;2011068
76116013;14132;76115973;1.0;639.0;2011068
76116461;42109869;76116458;5.0;1245.0;2011068
76116778;42109869;76116777;1.0;249.0;2011068
76116796;42109869;76116777;1.0;249.0;2011068
76117129;20875;76117127;24.0;5976.0;2011068
76117219;73437923;76117203;1.0;299.0;2011068
76117396;10409;76117390;1.0;199.0;2011068
76118056;73684873;76118044;1.0;179.0;2011068
76118417;10409;76118414;1.0;199.0;2011068
76118418;10409;76118414;1.0;199.0;2011068
76118809;11873;76118799;4.0;476.0;2011068
76119083;50600;76119064;5.0;895.0;2011068
76119140;11873;76119138;1.0;119.0;2011068
76119566;10409;76119565;4.0;796.0;2011068
76120237;20702;76120213;1.0;199.0;2011068
76120875;9381338;76120842;1.0;349.0;2011068
76120911;73684873;76120887;2.0;358.0;2011068
76121323;73437923;76121310;1.0;299.0;2011068
76121324;73437923;76121310;1.0;299.0;2011068
76121325;73437923;76121310;1.0;299.0;2011068
76121326;73437923;76121310;1.0;299.0;2011068
76121472;46134207;76121468;1.0;249.0;2011068
76121474;46134207;76121468;1.0;249.0;2011068
76121843;20875;76121829;1.0;249.0;2011068
76121848;20875;76121829;1.0;249.0;2011068
76121849;20875;76121829;1.0;249.0;2011068
76121850;20875;76121829;1.0;249.0;2011068
76121851;20875;76121829;1.0;249.0;2011068
76121852;20875;76121829;1.0;249.0;2011068
76121942;9381338;76121909;1.0;349.0;2011068
76121926;73684873;76121909;1.0;179.0;2011068
76121928;73684873;76121909;1.0;179.0;2011068
76122126;49100405;76122123;1.0;459.0;2011068
76122341;46134207;76122337;1.0;249.0;2011068
